validated,Title,Composer,Difficulty,Reading,Max Position,Era,status,source,pdf_path,token_path,gp_path,scorehash,xml_path,file_path,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,arpeggio_density,avg_string_jump,max_string_jump,special_technique_ratio,avg_polyphony,total_notes,tempo_bpm,log_total_notes,avg_fret,p90_fret,high_position_ratio,open_string_ratio,p90_chord_stretch,chord_ratio,avg_string_span,unique_shape_rate,shift_rate,max_position_shift,std_position_shift,fret_entropy,string_entropy,repetition_ratio,max_avg_chord_stretch_window,p95_position_shift_window,max_note_density_window,avg_stretch_velocity_beats,p90_stretch_velocity_beats,avg_position_shift_speed_beats,max_position_shift_speed_beats,polyphonic_arpeggio_intensity_beats,has_rhythm,m21_DiminishedSeventhSimultaneityPrevalence,m21_DiminishedTriadSimultaneityPrevalence,m21_DominantSeventhSimultaneityPrevalence,m21_IncorrectlySpelledTriadPrevalence,m21_MajorTriadSimultaneityPrevalence,m21_MinorTriadSimultaneityPrevalence,m21_MostCommonNoteQuarterLength,m21_MostCommonNoteQuarterLengthPrevalence,m21_MostCommonPitchClassSetSimultaneityPrevalence,m21_MostCommonSetClassSimultaneityPrevalence,m21_Quality,m21_RangeOfNoteQuarterLengths,m21_TonalCertainty,m21_TriadSimultaneityPrevalence,m21_UniqueNoteQuarterLengths,m21_UniquePitchClassSetSimultaneities,m21_UniqueSetClassSimultaneities
1,Vals de Primavera,Agustin Barrios Mandore,9,4,XII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/vals-de-primavera-barrios.pdf,,,,verified_pieces/pdf/xml/vals-de-primavera-barrios.musicxml,,0.0025220680958385,1.1243243243243244,5,1.7350589225589224,0.6110562685093781,0.5943204868154158,0.821969696969697,5,0.0,1.278688524590164,1014,140.0,6.922643891475888,4.868836291913215,9.0,0.3412228796844181,0.1291913214990138,2.0,0.2383354350567465,2.3386243386243386,0.5079365079365079,0.2234848484848484,11.0,1.835834258963,3.5042746074195144,2.544243575198192,0.1351010101010101,2.6666666666666665,8.299999999999997,3.6875,2.5882882882882883,6.0,3.8159371492704826,128.0,2.682715973483877,True,0.0013736263736263,0.0,0.0,0.0,0.0412087912087912,0.0631868131868131,0.5,0.592032967032967,0.1263736263736263,0.7596153846153846,0.0,2.75,0.962702451731394,0.0054945054945054,7.0,59.0,11.0
1,Vals Tropical,Agustin Barrios Mandore,8,5,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/barrios-vals-tropical.pdf,,,,verified_pieces/pdf/xml/barrios-vals-tropical.musicxml,,0.0047169811320754,1.006779661016949,4,1.084514435695538,0.3302180685358255,0.43006993006993,0.5464566929133858,5,0.0,1.5157232704402517,964,160.0,6.872128101338986,4.3703319502074685,8.0,0.3101659751037344,0.1545643153526971,3.0,0.4889937106918239,1.4469453376205788,0.1993569131832797,0.1559055118110236,13.0,1.6462624774940156,3.270172481551638,2.2951754911040965,0.4551181102362204,4.0,10.449999999999996,2.75,1.6355685131195334,4.0,2.121659792525934,26.0,2.563433741586671,True,0.0,0.0052910052910052,0.0,0.0,0.0687830687830687,0.0978835978835978,0.5,0.5132275132275133,0.0978835978835978,0.6137566137566137,1.0,37.75,0.9503794334192438,0.0158730158730158,21.0,48.0,12.0
1,"Vals, Op. 8 no. 4",Agustin Barrios Mandore,13,5,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 8 No 4 (Waltz) by Augustin Barrios Mangore.pdf,,,,verified_pieces/pdf/xml/Opus 8 No 4 (Waltz) by Augustin Barrios Mangore.musicxml,,0.0032644178454842,0.6898954703832753,3,1.9396877269426287,0.5687203791469194,0.650294695481336,1.0250544662309369,5,0.0,1.3786724700761697,1267,150.0,7.145196134997171,3.8555643251775846,9.0,0.2186266771902131,0.2186266771902131,2.0,0.3144722524483134,1.9480968858131489,0.2491349480968858,0.2799564270152505,12.0,2.0477670380117714,3.2187650344563634,2.5349702247648467,0.1732026143790849,2.5,9.799999999999994,3.0625,0.9545454545454546,2.0,3.863870733478577,64.0,2.962523671124031,True,0.0,0.007537688442211,0.0,0.2352941176470588,0.0427135678391959,0.0879396984924623,0.5,0.5150753768844221,0.1608040201005025,0.7110552763819096,0.0,2.75,1.0690385871598962,0.0163316582914572,7.0,63.0,19.0
1,Valse; Op. 64 no. 2,Frederic Chopin,16,8,All,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 64 No 2 (Valse No 7) by Frederic Chopin.pdf,,,,verified_pieces/pdf/xml/Opus 64 No 2 (Valse No 7) by Frederic Chopin.musicxml,,0.0151515151515151,0.9032967032967032,5,1.9703404111897536,0.5988296488946684,0.336322869955157,0.5278058645096056,4,0.0,1.5545454545454545,1539,109.0,7.339537695407674,5.675763482781027,11.0,0.4366471734892787,0.1273554256010396,2.0,0.4606060606060606,2.6973684210526314,0.2543859649122807,0.2639029322548028,17.0,2.023338574076223,3.697734875703862,2.2254730628355546,0.0323559150657229,1.6666666666666667,16.25,3.8125,1.4346549192364169,4.0,3.866784630940344,112.0,4.147700430461293,True,0.0,0.0102564102564102,0.0,0.0,0.1015384615384615,0.1353846153846153,0.5,0.7220512820512821,0.1384615384615384,0.5723076923076923,1.0,1.8125,1.6072630849833076,0.0553846153846153,7.0,71.0,16.0
1,Valse; Op. 69 no. 2,Frederic Chopin,8,5,VII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 69 No 2 (Valse) by Frederic Chopin.pdf,,,,verified_pieces/pdf/xml/Opus 69 No 2 (Valse) by Frederic Chopin.musicxml,,0.0114068441064638,0.75,4,1.380888888888889,0.4500616522811344,0.4526748971193415,0.6342857142857142,5,0.0,1.543726235741445,812,120.0,6.70073110954781,2.431034482758621,6.0,0.0935960591133004,0.270935960591133,2.0,0.376425855513308,2.388888888888889,0.308080808080808,0.1885714285714285,10.0,1.849328164391597,2.8974970127774835,2.358640725119157,0.2495238095238095,1.2105263157894737,8.799999999999983,7.3125,4.271378708551483,16.0,4.926126984126984,96.0,4.692581014214519,True,0.0,0.0072639225181598,0.0,0.12,0.0581113801452784,0.1283292978208232,0.5,0.5665859564164649,0.1525423728813559,0.6803874092009685,1.0,2.6875,1.278734460889049,0.0532687651331719,8.0,50.0,15.0
1,Valses Poeticos - Valse No. 4,Enrique Granados,8,5,VII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Valses Poeticos No 4 by Enrique Granados.pdf,,,,verified_pieces/pdf/xml/Valses Poeticos No 4 by Enrique Granados.musicxml,,0.0,1.156862745098039,3,1.8211009174311927,0.4322916666666667,0.4722222222222222,0.5229357798165137,5,0.0,1.7545454545454546,193,140.0,5.267858159063328,3.808290155440415,8.0,0.2849740932642487,0.2279792746113989,2.0,0.4636363636363636,2.7254901960784315,0.5490196078431373,0.2201834862385321,10.0,2.20571221424706,3.2083747796559763,2.44890642772156,0.2110091743119266,1.7777777777777777,8.375,4.4375,3.408496732026144,8.0,3.775229357798165,20.0,6.184973017849731,True,0.0,0.010752688172043,0.0,0.0,0.1827956989247312,0.1075268817204301,0.5,0.8279569892473119,0.1182795698924731,0.6021505376344086,0.0,1.75,1.0113069930553928,0.1290322580645161,5.0,27.0,7.0
1,Valses Poeticos - Valse No. 5,Enrique Granados,14,9,VI,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Valses Poeticos No 5 by Enrique Granados.pdf,,,,verified_pieces/pdf/xml/Valses Poeticos No 5 by Enrique Granados.musicxml,,0.04,1.137931034482759,3,1.8855218855218847,0.441025641025641,0.238095238095238,0.3535353535353535,2,0.0,1.96,196,130.0,5.2832037287379885,3.663265306122449,7.0,0.2448979591836734,0.1683673469387755,2.0,0.58,2.7241379310344827,0.8103448275862069,0.2929292929292929,9.0,1.6634053047873354,3.084187235360976,2.5151479724016284,0.101010101010101,1.9,6.983333333333333,2.9375,1.7949039264828737,4.0,2.904641654641655,14.0,4.925128205128205,True,0.0,0.010204081632653,0.0,0.0,0.2244897959183673,0.1224489795918367,1.0,0.4591836734693877,0.1020408163265306,0.4183673469387755,0.0,2.75,0.8859675418144759,0.1428571428571428,8.0,43.0,13.0
1,Valses Poeticos - Valse No. 6,Enrique Granados,11,8,VII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Valses Poeticos No 6 by Enrique Granados.pdf,,,,verified_pieces/pdf/xml/Valses Poeticos No 6 by Enrique Granados.musicxml,,0.0,1.1625,4,2.338414634146341,0.468013468013468,0.7333333333333333,0.5182926829268293,3,0.0,1.806060606060606,298,120.0,5.700443573390687,4.842281879194631,10.0,0.4463087248322148,0.261744966442953,3.0,0.5393939393939394,3.0898876404494384,0.8089887640449438,0.3780487804878049,14.0,2.602728385289314,3.3077051916754048,2.5373734239703243,0.0853658536585365,2.2857142857142856,9.25,2.8125,1.25625,3.0,3.952453542392567,56.0,4.079250104072463,True,0.0,0.0129870129870129,0.0064935064935064,0.0,0.1298701298701298,0.1753246753246753,1.0,0.525974025974026,0.1298701298701298,0.5,1.0,2.75,1.3291653894797877,0.0974025974025974,9.0,40.0,12.0
1,Valses Poeticos - Valse No. 7,Enrique Granados,18,8,IX,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Valses Poeticos No 7 by Enrique Granados.pdf,,,,verified_pieces/pdf/xml/Valses Poeticos No 7 by Enrique Granados.musicxml,,0.0,1.1833333333333331,3,1.6666666666666667,0.4829268292682926,0.7857142857142857,0.717948717948718,4,0.0,1.7457627118644068,206,150.0,5.332718793265369,3.6067961165048543,7.0,0.145631067961165,0.1407766990291262,2.0,0.5084745762711864,2.35,0.5333333333333333,0.2478632478632478,7.5,1.6729227314305737,2.919637749730205,2.5486131485303583,0.0256410256410256,2.0,5.899999999999999,3.25,1.915254237288136,4.0,2.997863247863248,12.0,5.21198722672562,True,0.0,0.0,0.0,0.0,0.0862068965517241,0.1896551724137931,0.5,0.8793103448275862,0.1293103448275862,0.5344827586206896,0.0,1.5,1.254879054574929,0.0517241379310344,3.0,28.0,11.0
1,Verano Porteno (Tango),Astor Piazzolla,10,5,X,Modern,found,pdf,pdf-20260524T103936Z-3-001/pdf/Verano Porteno Tango by Astor Piazzolla.pdf,,,,verified_pieces/pdf/xml/Verano Porteno Tango by Astor Piazzolla.musicxml,,0.0094161958568738,1.4429530201342282,4,1.6557861635220126,0.4794816414686825,0.4192439862542955,0.6849056603773584,5,0.0,1.7457627118644068,927,120.0,6.833031732786201,3.04638619201726,8.0,0.1542610571736785,0.267529665587918,3.0,0.2937853107344633,3.0641025641025643,0.5192307692307693,0.2075471698113207,11.5,1.5274696675552069,3.134173178350787,2.5411080613894708,0.130188679245283,3.0,8.999999999999996,9.8125,3.3265765765765765,8.0,4.113018867924528,20.0,6.321570444915254,True,0.022944550669216,0.0019120458891013,0.0095602294455066,0.1794871794871795,0.0382409177820267,0.034416826003824,0.25,0.4149139579349904,0.1453154875717017,0.7170172084130019,1.0,2.25,1.1167523237233068,0.0611854684512428,8.0,69.0,26.0
1,Villano,Gaspar Sanz,3,2,II,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/Villano by Gaspar Sanz.pdf,,,,verified_pieces/pdf/xml/Villano by Gaspar Sanz.musicxml,,0.0,0.0,0,1.9166666666666667,0.75,0.0,0.2222222222222222,1,0.0,1.3157894736842106,25,120.0,3.258096538021482,2.28,5.0,0.0,0.28,0.0,0.3157894736842105,2.5,0.6666666666666666,0.2222222222222222,4.0,1.1086778913041726,2.131346433249389,1.8448894517332408,0.0,0.0,4.0,1.5625,0.0,0.0,2.6944444444444446,5.0,2.349624060150376,True,0.0,0.0,0.0,,0.2105263157894736,0.0,0.5,0.5263157894736842,0.2105263157894736,0.7368421052631579,0.0,1.5,0.756932386209079,0.0,3.0,10.0,3.0
1,Villanos,Gaspar Sanz,5,3,IX,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/Villanos by Gaspar Sanz.pdf,,,,verified_pieces/pdf/xml/Villanos by Gaspar Sanz.musicxml,,0.0,0.2,3,2.069767441860465,0.702247191011236,0.3166666666666666,0.2945736434108527,2,0.0,1.376923076923077,179,120.0,5.19295685089021,2.346368715083799,7.0,0.1229050279329608,0.4022346368715084,1.0,0.2846153846153846,3.216216216216216,0.5135135135135135,0.2868217054263566,9.0,1.4576563839553809,2.510156603248946,2.162396951545752,0.0155038759689922,0.6666666666666666,7.875,2.4375,0.2647058823529412,1.0,3.3223514211886305,11.0,2.5673878205128204,True,0.0,0.0,0.0,0.0,0.1705426356589147,0.0310077519379844,0.5,0.6821705426356589,0.1395348837209302,0.7829457364341085,0.0,3.5,1.3267662282086643,0.0620155038759689,4.0,17.0,5.0
1,Vivace,Adam Falckenhagen,4,2,VII,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/Vivace by Adam Falckenhagen.pdf,,,,verified_pieces/pdf/xml/Vivace by Adam Falckenhagen.musicxml,,0.0,0.6,3,2.1323529411764706,0.75,0.8378378378378378,1.6139705882352942,5,0.0,1.1025641025641026,301,126.0,5.71042701737487,2.199335548172757,5.0,0.0697674418604651,0.3521594684385382,3.0,0.1025641025641025,3.821428571428572,0.5,0.2794117647058823,9.5,1.7173801162432911,2.4777635263374296,2.466719121859398,0.0183823529411764,2.333333333333333,7.499999999999998,2.5625,1.08,6.0,4.185661764705882,19.0,2.353700672849609,True,0.0,0.0,0.0,,0.0333333333333333,0.0296296296296296,0.5,0.9555555555555556,0.3037037037037037,0.9148148148148147,0.0,1.5,1.6513324107110976,0.0,4.0,19.0,5.0
1,"Vivace, Op. 48 no. 1",Mauro Giuliani,5,3,IX,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 48 No 1 Study in C by Mauro Giuliani.pdf,,,,verified_pieces/pdf/xml/Opus 48 No 1 Study in C by Mauro Giuliani.musicxml,,0.0,0.7419354838709677,2,1.316793893129771,0.6941176470588235,0.8055555555555556,1.381679389312977,5,0.0,1.2954545454545454,171,120.0,5.147494476813453,3.95906432748538,9.0,0.2748538011695906,0.175438596491228,2.0,0.2424242424242424,2.28125,0.78125,0.1297709923664122,6.0,0.9927333437893092,3.332017941089633,2.4125530181004686,0.0,2.0,3.75,3.0,1.1666666666666667,2.0,2.5877862595419847,12.0,3.16461038961039,True,0.0,0.0,0.0,0.0,0.1363636363636363,0.0378787878787878,0.5,0.9393939393939394,0.1515151515151515,0.7575757575757576,0.0,1.5,1.2275876789892264,0.0227272727272727,3.0,28.0,7.0
1,Volte,Anonymous,2,1,II,Renaissance,found,pdf,pdf-20260524T103936Z-3-001/pdf/Volte by Anonymous.pdf,,,,verified_pieces/pdf/xml/Volte by Anonymous.musicxml,,0.0,0.3181818181818182,1,1.277777777777778,0.5368421052631579,0.3181818181818182,0.2166666666666666,1,0.0,1.5737704918032789,96,120.0,4.574710978503383,1.8125,3.0,0.0104166666666666,0.3645833333333333,1.0,0.3934426229508196,3.1666666666666665,0.375,0.1666666666666666,3.25,0.9873818103986788,1.8998605707465823,2.095190822654608,0.15,1.0,3.0625,2.125,0.2539682539682539,0.6666666666666666,1.9060185185185183,8.0,3.1475409836065573,True,0.0,0.0,0.0,0.0,0.1538461538461538,0.0192307692307692,1.0,0.4615384615384615,0.1538461538461538,0.6730769230769231,0.0,2.75,1.176225905084279,0.0384615384615384,7.0,12.0,4.0
1,Waltz (from Six Divertimentos); Op. 8 no. 2,Fernando Sor,4,2,VII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 8 No 2 Waltz by Fernando Sor.pdf,,,,verified_pieces/pdf/xml/Opus 8 No 2 Waltz by Fernando Sor.musicxml,,0.0,0.9672131147540984,3,1.5133333333333332,0.3969849246231156,0.35,0.32,3,0.0,1.98019801980198,200,110.0,5.303304908059076,2.875,7.0,0.205,0.375,2.0,0.6237623762376238,2.253968253968254,0.5396825396825397,0.23,6.0,1.4930728939561746,2.857086777978538,2.141462913905652,0.15,1.7142857142857142,5.866666666666666,6.125,4.027777777777778,8.0,5.0216666666666665,37.33333333333333,11.001100110011,True,0.0,0.0224719101123595,0.0,0.1,0.2134831460674157,0.1685393258426966,0.5,0.5168539325842697,0.1235955056179775,0.4157303370786517,0.0,1.5,1.2015223632885448,0.1011235955056179,8.0,30.0,9.0
1,"Waltz, Op. 241 no. 1",Ferdinando Carulli,1,1,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 241 Appendice No 1 by Ferdinando Carulli.pdf,,,,verified_pieces/pdf/xml/Opus 241 Appendice No 1 by Ferdinando Carulli.musicxml,gaps_v1/musicxml/Andantino in G Major by Ferdinando Carulli.xml,0.0,0.8048780487804879,2,1.3114754098360657,0.4948979591836734,0.78,1.4180327868852458,5,0.0,1.6016260162601623,197,120.0,5.288267030694535,1.218274111675127,3.0,0.0,0.4365482233502538,1.0,0.3658536585365853,2.466666666666667,0.5333333333333333,0.1557377049180328,4.5,1.1015597526868828,1.9850606693981605,2.446727648307556,0.0983606557377049,1.0833333333333333,4.5,3.9375,1.4959349593495936,2.0,3.331967213114754,12.0,5.440005606952621,True,0.0,0.0,0.0168067226890756,0.0,0.1176470588235294,0.1680672268907563,0.5,0.6470588235294118,0.3025210084033613,0.6554621848739496,1.0,1.75,1.34252701449944,0.1260504201680672,5.0,23.0,7.0
1,"Waltz, Op. 241 no. 24",Ferdinando Carulli,2,1,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/carulli-op241-24.pdf,,,,verified_pieces/pdf/xml/carulli-op241-24.musicxml,gaps_v1/musicxml/Andantino in G Major by Ferdinando Carulli.xml,0.0,0.6129032258064516,2,1.2735849056603774,0.6312056737588653,0.8695652173913043,1.3773584905660377,5,0.0,1.3271028037383177,142,104.0,4.962844630259907,1.0633802816901408,3.0,0.0,0.4788732394366197,1.0,0.2897196261682243,2.6129032258064515,0.3548387096774194,0.160377358490566,3.5,0.9036928313077772,1.8671972745468888,2.442010404182428,0.0,2.0,3.5,3.0,1.0666666666666669,2.0,2.483490566037736,7.0,3.3061157566814234,True,0.0,0.0,0.0,0.0,0.1401869158878504,0.1401869158878504,0.5,0.9532710280373832,0.3364485981308411,0.719626168224299,0.0,1.5,1.472985469714522,0.0186915887850467,3.0,14.0,4.0
1,"Waltz, Op. 241 no. 4",Ferdinando Carulli,1,1,I,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 241 II Polonaise No 4 by Ferdinando Carulli.pdf,,,,verified_pieces/pdf/xml/Opus 241 II Polonaise No 4 by Ferdinando Carulli.musicxml,gaps_v1/musicxml/Andantino in G Major by Ferdinando Carulli.xml,0.0,0.24,2,5.09982174688057,0.6548672566371682,0.8046875,0.93048128342246,4,0.0,1.2074468085106382,227,120.0,5.429345628954441,2.986784140969163,11.0,0.105726872246696,0.5110132158590308,1.0,0.1702127659574468,2.0,0.71875,0.3636363636363636,22.0,7.661074064442263,2.097068252401808,2.030778817088446,0.053475935828877,0.4444444444444444,22.0,2.875,0.48,2.0,13.22638146167558,88.0,3.215136956386098,True,0.0,0.011049723756906,0.0,0.0,0.0607734806629834,0.011049723756906,0.5,0.5469613259668509,0.2762430939226519,0.850828729281768,0.0,3.75,1.3466410059846818,0.011049723756906,4.0,26.0,8.0
1,"Waltz, Op. 39 no. 15",Johannes Brahms,7,4,IX,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 39 No 15 Waltz by Johannes Brahms.pdf,,,,verified_pieces/pdf/xml/Opus 39 No 15 Waltz by Johannes Brahms.musicxml,gaps_v1/musicxml/brahms-op39-no15.xml,0.0,1.0666666666666669,3,1.1848184818481848,0.4601226993865031,0.5365853658536586,0.5445544554455446,2,0.0,1.607843137254902,164,120.0,5.10594547390058,2.1280487804878048,5.0,0.0182926829268292,0.3597560975609756,2.0,0.3529411764705882,3.583333333333333,0.5277777777777778,0.1386138613861386,3.0,0.9483066345342974,2.433279571248287,2.3224099492196,0.1386138613861386,2.4,3.0,2.6875,1.206896551724138,2.933333333333332,1.963696369636964,6.0,3.821540210287013,True,0.0,0.0,0.0,0.0,0.1485148514851485,0.1188118811881188,0.5,0.6633663366336634,0.198019801980198,0.6534653465346535,0.0,2.75,1.2826921087008325,0.0693069306930693,6.0,23.0,7.0
1,"Waltz, Op. 39 no. 2",Johannes Brahms,5,3,VII,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 39 No 2 Waltz by Johannes Brahms.pdf,,,,verified_pieces/pdf/xml/Opus 39 No 2 Waltz by Johannes Brahms.musicxml,gaps_v1/musicxml/brahms-op39-no15.xml,0.0,1.2758620689655171,3,1.1494252873563218,0.5619834710743802,0.5151515151515151,0.8735632183908046,3,0.0,1.3863636363636365,122,120.0,4.812184355372417,2.139344262295082,4.0,0.0,0.081967213114754,2.0,0.3409090909090909,2.8,0.5,0.1034482758620689,4.0,0.9800156652769058,2.2537080366384177,2.459312556134644,0.1724137931034483,2.4,3.549999999999999,1.875,1.0357142857142858,2.0,1.4195402298850577,6.0,2.168414918414918,True,0.0,0.0,0.0,,0.1379310344827586,0.0229885057471264,1.0,0.4597701149425287,0.3793103448275862,0.7471264367816092,0.0,2.5,1.2195676671572433,0.0114942528735632,5.0,18.0,6.0
1,"Waltz, Op. 51 no. 8",Napoleon Coste,8,4,X,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 51 No 8 by Napoleon Coste.pdf,,,,verified_pieces/pdf/xml/Opus 51 No 8 by Napoleon Coste.musicxml,,0.0,0.8309859154929577,4,2.881045751633988,0.5694822888283378,0.5757575757575758,0.615686274509804,5,0.0,1.4375,368,144.0,5.910796644040527,2.8967391304347827,5.0,0.0679347826086956,0.3179347826086957,2.0,0.3046875,3.102564102564102,0.4102564102564102,0.2941176470588235,22.0,4.773315692184332,2.6369872883339185,2.234927398671189,0.0941176470588235,2.0,20.0,5.625,2.2904761904761903,6.0,10.075816993464052,88.0,6.782051282051282,True,0.0,0.0208333333333333,0.0,0.0,0.1125,0.0291666666666666,0.25,0.7958333333333333,0.1666666666666666,0.7666666666666667,0.0,0.75,0.9010185270803358,0.0541666666666666,3.0,30.0,10.0
1,Wilson's Wilde,Anonymous,2,2,II,Renaissance,found,pdf,pdf-20260524T103936Z-3-001/pdf/Wilsons Wilde by Anonymous.pdf,,,,verified_pieces/pdf/xml/Wilsons Wilde by Anonymous.musicxml,,0.0210526315789473,0.1951219512195122,3,1.2659574468085104,0.4583333333333333,0.4615384615384615,0.6702127659574468,5,0.0,1.7789473684210526,169,120.0,5.135798437050262,1.5798816568047338,4.0,0.0059171597633136,0.3905325443786982,1.0,0.4631578947368421,3.227272727272727,0.4318181818181818,0.1276595744680851,5.0,1.1104274593134231,1.9648854426547493,2.464494633866829,0.1063829787234042,0.8333333333333334,4.625,2.75,0.2,1.0,2.037825059101655,18.0,3.4556563823351483,True,0.0,0.0,0.0,0.0,0.2470588235294117,0.0823529411764705,1.0,0.5176470588235295,0.1529411764705882,0.611764705882353,0.0,2.75,1.1908260280002292,0.1294117647058823,8.0,17.0,6.0
1,Zambra Granadina,Isaac Albeniz,17,9,All,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 92 07 Zambra Granadina by Isaac Albeniz.pdf,,,,verified_pieces/pdf/xml/Opus 92 07 Zambra Granadina by Isaac Albeniz.musicxml,,0.0092715231788079,1.4511041009463723,4,1.4312555260831124,0.3518390006939625,0.2051282051282051,0.2427055702917772,5,0.0,1.9099337748344367,1442,72.0,7.274479558773871,3.783633841886269,8.0,0.19625520110957,0.231622746185853,2.0,0.4225165562913907,2.8495297805642634,0.3166144200626959,0.2148541114058355,12.0,1.8676084566419768,3.304451116543455,2.5137428434193336,0.3037135278514589,2.7,12.0,9.3125,5.728902953586498,12.0,6.504052460949013,80.0,9.42991484121124,True,0.0,0.0034965034965034,0.0052447552447552,0.125,0.0891608391608391,0.0874125874125874,0.25,0.3583916083916084,0.1835664335664335,0.5629370629370629,1.0,0.8125,0.9883173570679876,0.0734265734265734,7.0,67.0,21.0
1,Zarabanda,Gaspar Sanz,4,3,IX,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/Zarabanda by Gaspar Sanz.pdf,,,,verified_pieces/pdf/xml/Zarabanda by Gaspar Sanz.musicxml,,0.0,0.1785714285714285,1,2.0367231638418084,0.5757575757575758,0.5,0.2711864406779661,2,0.0,1.6666666666666667,100,120.0,4.61512051684126,2.48,8.100000000000009,0.16,0.44,1.0,0.4666666666666667,3.25,0.5714285714285714,0.3898305084745763,5.5,1.2186049094128009,2.427789196322665,2.1454111697168408,0.0,0.3333333333333333,5.5,3.0,0.2839506172839506,1.400000000000002,3.8653483992467046,11.0,4.761904761904762,True,0.0,0.0,0.0,0.0,0.35,0.05,0.5,0.8166666666666667,0.1833333333333333,0.6,0.0,1.0,1.003386875992294,0.1166666666666666,3.0,15.0,4.0
1,"24 Caprices, Op. 1: 5",Niccolo Paganini,20,10,All,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Caprice 5 In A Minor Op_ 1 by Nicolo Paganini.pdf,,,,verified_pieces/pdf/xml/Caprice 5 In A Minor Op_ 1 by Nicolo Paganini.musicxml,,0.0,0.0,0,1.850162866449512,0.9011943539630836,0.5939196525515744,0.7003257328990228,5,0.0,1.0,922,168.0,6.827629234502852,7.331887201735358,12.0,0.5672451193058569,0.0010845986984815,0.0,0.0,0.0,0.0,0.2757871878393051,7.0,1.1813436081380535,3.505434030864464,2.4910691127642526,0.0,0.0,4.6,4.0,0.0,0.0,7.387622149837133,28.0,3.991341991341992,True,0.0,0.0,0.0,,0.0,0.0,0.25,0.9978308026030368,0.1344902386117136,1.0,1.0,0.75,1.06939266459024,0.0,2.0,12.0,1.0
1,Adelita (Mazurka),Francisco Tarrega,6,7,IX,Romantic,found,pdf,pdf-20260524T103936Z-3-001/pdf/Adelita (Mazurka) by Francisco Tarrega.pdf,,,,verified_pieces/pdf/xml/Adelita (Mazurka) by Francisco Tarrega.musicxml,,0.0,0.7058823529411765,2,2.551136363636364,0.5416666666666666,0.34375,0.4659090909090909,2,0.0,1.6292134831460674,145,80.0,4.983606621708336,5.662068965517242,10.0,0.5517241379310345,0.193103448275862,2.0,0.3932584269662921,3.0,0.6857142857142857,0.4886363636363636,9.0,2.192101286919021,3.312091283439788,2.4398425812272446,0.1022727272727272,1.5,9.0,3.875,1.1372549019607845,3.3999999999999986,5.259469696969696,18.0,4.632077550121172,True,0.0,0.0,0.0120481927710843,-0.1111111111111111,0.180722891566265,0.0481927710843373,0.5,0.5662650602409639,0.1686746987951807,0.6385542168674698,0.0,1.75,0.8334194062666973,0.1204819277108433,5.0,27.0,10.0
1,Air,Anonymous,4,2,IV,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/Air by Anonymous.pdf,,,,verified_pieces/pdf/xml/Air by Anonymous.musicxml,,0.0,0.8888888888888888,2,2.4308712121212124,0.5060975609756098,0.6666666666666666,0.5568181818181818,4,0.0,1.853932584269663,165,120.0,5.111987788356544,1.915151515151515,4.0,0.0181818181818181,0.3212121212121212,2.0,0.4269662921348314,3.526315789473684,0.7894736842105263,0.2272727272727272,21.0,4.046217790437893,2.451854142926553,2.483629493282751,0.0113636363636363,1.6,20.05,2.8125,0.8809523809523809,2.0,3.782039141414141,40.0,4.4333170493404985,True,0.0,0.0112359550561797,0.0,0.0,0.146067415730337,0.146067415730337,0.5,0.5842696629213483,0.146067415730337,0.5955056179775281,1.0,2.75,1.1638866280857965,0.2359550561797752,6.0,29.0,7.0
